MIRRORED GAP 1.4m — angle -15deg, offset -0.5m.
Fresh pillar observations: [9, 12]
Temporary fixed lookahead: 0.6m

Candidate: CONTINUOUS VIA 3.0m
AUDIT: length=3.115m reverse=0.000m minimum=1.0828m intersections=0 endpoint_error=0.003m
AUDIT: length=10.101m reverse=0.000m minimum=0.1773m intersections=0 endpoint_error=0.013m
ACCEPTABLE CANDIDATE: CONTINUOUS VIA 3.0m; minimum=0.1773m

Candidate: CONTINUOUS VIA 3.5m
AUDIT: length=2.641m reverse=0.000m minimum=1.5985m intersections=0 endpoint_error=0.024m
AUDIT: length=10.149m reverse=0.000m minimum=0.1673m intersections=0 endpoint_error=0.013m
Rejected: Audit rejected: clearance 0.1673m < 0.17m

Candidate: CONTINUOUS VIA 4.0m
AUDIT: length=2.227m reverse=0.000m minimum=2.0578m intersections=0 endpoint_error=0.021m
AUDIT: length=10.195m reverse=0.000m minimum=0.1730m intersections=0 endpoint_error=0.013m
ACCEPTABLE CANDIDATE: CONTINUOUS VIA 4.0m; minimum=0.1730m
SELECTED: CONTINUOUS VIA 3.0m; planned minimum=0.1773m; execution guard=0.15m

TRIKE WILL MOVE — ANGLED PILLAR PASSAGE / LOOKAHEAD 0.6m
t=   9.0 clr=3.100 xte=0.018 heading_error=+2.57deg | NAV v=+0.100 w=-0.002 steer=-1.3deg age=0.02s | CM v=+0.100 w=-0.002 steer=-1.3deg age=0.06s | LIM v=+0.100 w=-0.002 steer=-1.3deg age=0.02s | MEASURED=-1.3deg age=0.01s
t=   9.5 clr=3.055 xte=0.016 heading_error=+2.51deg | NAV v=+0.100 w=-0.002 steer=-1.7deg age=0.03s | CM v=+0.100 w=-0.002 steer=-1.7deg age=0.02s | LIM v=+0.100 w=-0.002 steer=-1.7deg age=0.02s | MEASURED=-1.7deg age=0.02s
t=  10.0 clr=3.009 xte=0.014 heading_error=+2.43deg | NAV v=+0.100 w=-0.003 steer=-2.0deg age=0.03s | CM v=+0.100 w=-0.003 steer=-2.0deg age=0.02s | LIM v=+0.100 w=-0.003 steer=-2.0deg age=0.02s | MEASURED=-2.0deg age=0.02s
t=  10.5 clr=2.963 xte=0.013 heading_error=+2.34deg | NAV v=+0.100 w=-0.003 steer=-2.3deg age=0.03s | CM v=+0.100 w=-0.003 steer=-2.3deg age=0.01s | LIM v=+0.100 w=-0.003 steer=-2.3deg age=0.02s | MEASURED=-2.3deg age=0.01s
t=  11.0 clr=2.918 xte=0.011 heading_error=+2.24deg | NAV v=+0.100 w=-0.004 steer=-2.5deg age=0.04s | CM v=+0.100 w=-0.004 steer=-2.5deg age=0.02s | LIM v=+0.100 w=-0.004 steer=-2.5deg age=0.02s | MEASURED=-2.5deg age=0.02s
t=  11.5 clr=2.872 xte=0.010 heading_error=+2.13deg | NAV v=+0.100 w=-0.004 steer=-2.6deg age=0.04s | CM v=+0.100 w=-0.004 steer=-2.6deg age=0.03s | LIM v=+0.100 w=-0.004 steer=-2.6deg age=0.02s | MEASURED=-2.6deg age=0.02s
t=  12.0 clr=2.826 xte=0.008 heading_error=+2.02deg | NAV v=+0.100 w=-0.004 steer=-2.7deg age=0.04s | CM v=+0.100 w=-0.004 steer=-2.7deg age=0.03s | LIM v=+0.100 w=-0.004 steer=-2.7deg age=0.02s | MEASURED=-2.7deg age=0.02s
t=  12.5 clr=2.781 xte=0.007 heading_error=+1.91deg | NAV v=+0.100 w=-0.004 steer=-2.7deg age=0.05s | CM v=+0.100 w=-0.004 steer=-2.7deg age=0.03s | LIM v=+0.100 w=-0.004 steer=-2.7deg age=0.02s | MEASURED=-2.7deg age=0.02s
t=  13.1 clr=2.736 xte=0.006 heading_error=+1.80deg | NAV v=+0.100 w=-0.004 steer=-2.7deg age=0.05s | CM v=+0.100 w=-0.004 steer=-2.7deg age=0.03s | LIM v=+0.100 w=-0.004 steer=-2.7deg age=0.02s | MEASURED=-2.7deg age=0.02s
t=  13.6 clr=2.690 xte=0.005 heading_error=+1.69deg | NAV v=+0.100 w=-0.004 steer=-2.6deg age=0.01s | CM v=+0.100 w=-0.004 steer=-2.6deg age=0.04s | LIM v=+0.100 w=-0.004 steer=-2.6deg age=0.02s | MEASURED=-2.6deg age=0.02s
